date,teamA,teamB,winner,map_name,region,tier,teamA_players,teamB_players,teamA_ACS,teamB_ACS,teamA_KD,teamB_KD
2026-01-24,LEVIATÁN,Cloud9,Cloud9,Lotus,AMERICAS,1,"LEVIATÁN_p1,LEVIATÁN_p2,LEVIATÁN_p3,LEVIATÁN_p4,LEVIATÁN_p5","Cloud9_p1,Cloud9_p2,Cloud9_p3,Cloud9_p4,Cloud9_p5",205.4,221.9,0.89,1.02
2026-01-24,LEVIATÁN,Cloud9,Cloud9,Icebox,AMERICAS,1,"LEVIATÁN_p1,LEVIATÁN_p2,LEVIATÁN_p3,LEVIATÁN_p4,LEVIATÁN_p5","Cloud9_p1,Cloud9_p2,Cloud9_p3,Cloud9_p4,Cloud9_p5",191.9,249.3,0.64,1.32
2026-01-24,KRÜ Esports,ENVY,ENVY,Abyss,AMERICAS,1,"KRÜ Esports_p1,KRÜ Esports_p2,KRÜ Esports_p3,KRÜ Esports_p4,KRÜ Esports_p5","ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5",168.1,228.0,1.08,1.07
2026-01-24,KRÜ Esports,ENVY,ENVY,Lotus,AMERICAS,1,"KRÜ Esports_p1,KRÜ Esports_p2,KRÜ Esports_p3,KRÜ Esports_p4,KRÜ Esports_p5","ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5",195.9,222.9,0.77,1.17
2026-01-24,KRÜ Esports,ENVY,KRÜ Esports,Bind,AMERICAS,1,"KRÜ Esports_p1,KRÜ Esports_p2,KRÜ Esports_p3,KRÜ Esports_p4,KRÜ Esports_p5","ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5",277.9,208.0,1.12,0.75
2026-01-24,ALTERNATE aTTaX,Bodax Gaming,ALTERNATE aTTaX,Lotus,UNKNOWN,2,"ALTERNATE aTTaX_p1,ALTERNATE aTTaX_p2,ALTERNATE aTTaX_p3,ALTERNATE aTTaX_p4,ALTERNATE aTTaX_p5","Bodax Gaming_p1,Bodax Gaming_p2,Bodax Gaming_p3,Bodax Gaming_p4,Bodax Gaming_p5",229.6,162.7,0.99,1.05
2026-01-24,ALTERNATE aTTaX,Bodax Gaming,ALTERNATE aTTaX,Bind,UNKNOWN,2,"ALTERNATE aTTaX_p1,ALTERNATE aTTaX_p2,ALTERNATE aTTaX_p3,ALTERNATE aTTaX_p4,ALTERNATE aTTaX_p5","Bodax Gaming_p1,Bodax Gaming_p2,Bodax Gaming_p3,Bodax Gaming_p4,Bodax Gaming_p5",241.8,183.0,1.13,1.07
2026-01-24,AlQadsiah Esports,Yung,AlQadsiah Esports,Abyss,AMERICAS,1,"AlQadsiah Esports_p1,AlQadsiah Esports_p2,AlQadsiah Esports_p3,AlQadsiah Esports_p4,AlQadsiah Esports_p5","Yung_p1,Yung_p2,Yung_p3,Yung_p4,Yung_p5",257.5,254.2,1.16,0.92
2026-01-24,AlQadsiah Esports,Yung,AlQadsiah Esports,Sunset,AMERICAS,1,"AlQadsiah Esports_p1,AlQadsiah Esports_p2,AlQadsiah Esports_p3,AlQadsiah Esports_p4,AlQadsiah Esports_p5","Yung_p1,Yung_p2,Yung_p3,Yung_p4,Yung_p5",237.3,146.2,1.23,0.93
2026-01-24,Joblife,Galions,Joblife,Split,UNKNOWN,2,"Joblife_p1,Joblife_p2,Joblife_p3,Joblife_p4,Joblife_p5","Galions_p1,Galions_p2,Galions_p3,Galions_p4,Galions_p5",247.2,197.2,1.4,0.97
2026-01-24,Joblife,Galions,Galions,Sunset,UNKNOWN,2,"Joblife_p1,Joblife_p2,Joblife_p3,Joblife_p4,Joblife_p5","Galions_p1,Galions_p2,Galions_p3,Galions_p4,Galions_p5",202.5,239.6,0.73,1.05
2026-01-24,Joblife,Galions,Joblife,Abyss,UNKNOWN,2,"Joblife_p1,Joblife_p2,Joblife_p3,Joblife_p4,Joblife_p5","Galions_p1,Galions_p2,Galions_p3,Galions_p4,Galions_p5",205.7,186.0,1.36,0.85
2026-01-24,Misa Esports,FUT Esports Academy,Misa Esports,Icebox,UNKNOWN,1,"Misa Esports_p1,Misa Esports_p2,Misa Esports_p3,Misa Esports_p4,Misa Esports_p5","FUT Esports Academy_p1,FUT Esports Academy_p2,FUT Esports Academy_p3,FUT Esports Academy_p4,FUT Esports Academy_p5",201.8,183.9,1.1,0.93
2026-01-24,Misa Esports,FUT Esports Academy,Misa Esports,Sunset,UNKNOWN,1,"Misa Esports_p1,Misa Esports_p2,Misa Esports_p3,Misa Esports_p4,Misa Esports_p5","FUT Esports Academy_p1,FUT Esports Academy_p2,FUT Esports Academy_p3,FUT Esports Academy_p4,FUT Esports Academy_p5",220.4,132.4,1.05,0.94
2026-01-24,Stallions Esports,Fraggerz,Stallions Esports,Breeze,AMERICAS,1,"Stallions Esports_p1,Stallions Esports_p2,Stallions Esports_p3,Stallions Esports_p4,Stallions Esports_p5","Fraggerz_p1,Fraggerz_p2,Fraggerz_p3,Fraggerz_p4,Fraggerz_p5",266.1,206.8,1.27,0.97
2026-01-24,Stallions Esports,Fraggerz,Fraggerz,Ascent,AMERICAS,1,"Stallions Esports_p1,Stallions Esports_p2,Stallions Esports_p3,Stallions Esports_p4,Stallions Esports_p5","Fraggerz_p1,Fraggerz_p2,Fraggerz_p3,Fraggerz_p4,Fraggerz_p5",180.8,206.6,0.76,0.82
2026-01-24,Stallions Esports,Fraggerz,Stallions Esports,Icebox,AMERICAS,1,"Stallions Esports_p1,Stallions Esports_p2,Stallions Esports_p3,Stallions Esports_p4,Stallions Esports_p5","Fraggerz_p1,Fraggerz_p2,Fraggerz_p3,Fraggerz_p4,Fraggerz_p5",232.0,185.6,1.0,0.81
2026-01-24,F9 EICAR,Caldya Esport,F9 EICAR,Lotus,UNKNOWN,2,"F9 EICAR_p1,F9 EICAR_p2,F9 EICAR_p3,F9 EICAR_p4,F9 EICAR_p5","Caldya Esport_p1,Caldya Esport_p2,Caldya Esport_p3,Caldya Esport_p4,Caldya Esport_p5",227.5,226.1,1.15,0.85
2026-01-24,F9 EICAR,Caldya Esport,F9 EICAR,Split,UNKNOWN,2,"F9 EICAR_p1,F9 EICAR_p2,F9 EICAR_p3,F9 EICAR_p4,F9 EICAR_p5","Caldya Esport_p1,Caldya Esport_p2,Caldya Esport_p3,Caldya Esport_p4,Caldya Esport_p5",246.8,179.4,1.24,1.0
2026-01-24,F9 EICAR,Caldya Esport,Caldya Esport,Bind,UNKNOWN,2,"F9 EICAR_p1,F9 EICAR_p2,F9 EICAR_p3,F9 EICAR_p4,F9 EICAR_p5","Caldya Esport_p1,Caldya Esport_p2,Caldya Esport_p3,Caldya Esport_p4,Caldya Esport_p5",229.4,228.4,0.9,1.43
2026-01-24,Eintracht Frankfurt,6GPA,6GPA,Ascent,UNKNOWN,2,"Eintracht Frankfurt_p1,Eintracht Frankfurt_p2,Eintracht Frankfurt_p3,Eintracht Frankfurt_p4,Eintracht Frankfurt_p5","6GPA_p1,6GPA_p2,6GPA_p3,6GPA_p4,6GPA_p5",174.6,206.5,1.11,1.07
2026-01-24,Eintracht Frankfurt,6GPA,Eintracht Frankfurt,Bind,UNKNOWN,2,"Eintracht Frankfurt_p1,Eintracht Frankfurt_p2,Eintracht Frankfurt_p3,Eintracht Frankfurt_p4,Eintracht Frankfurt_p5","6GPA_p1,6GPA_p2,6GPA_p3,6GPA_p4,6GPA_p5",254.2,200.9,1.25,0.99
2026-01-24,Eintracht Frankfurt,6GPA,Eintracht Frankfurt,Breeze,UNKNOWN,2,"Eintracht Frankfurt_p1,Eintracht Frankfurt_p2,Eintracht Frankfurt_p3,Eintracht Frankfurt_p4,Eintracht Frankfurt_p5","6GPA_p1,6GPA_p2,6GPA_p3,6GPA_p4,6GPA_p5",187.5,169.7,1.19,0.77
2026-01-24,Fire Flux Esports,S2G Esports,S2G Esports,Lotus,UNKNOWN,1,"Fire Flux Esports_p1,Fire Flux Esports_p2,Fire Flux Esports_p3,Fire Flux Esports_p4,Fire Flux Esports_p5","S2G Esports_p1,S2G Esports_p2,S2G Esports_p3,S2G Esports_p4,S2G Esports_p5",206.0,229.4,0.98,1.23
2026-01-24,Fire Flux Esports,S2G Esports,S2G Esports,Bind,UNKNOWN,1,"Fire Flux Esports_p1,Fire Flux Esports_p2,Fire Flux Esports_p3,Fire Flux Esports_p4,Fire Flux Esports_p5","S2G Esports_p1,S2G Esports_p2,S2G Esports_p3,S2G Esports_p4,S2G Esports_p5",218.1,209.1,1.15,1.15
2026-01-24,Mandatory,Erah Esport,Mandatory,Abyss,UNKNOWN,2,"Mandatory_p1,Mandatory_p2,Mandatory_p3,Mandatory_p4,Mandatory_p5","Erah Esport_p1,Erah Esport_p2,Erah Esport_p3,Erah Esport_p4,Erah Esport_p5",223.0,180.8,1.02,0.86
2026-01-24,Mandatory,Erah Esport,Mandatory,Split,UNKNOWN,2,"Mandatory_p1,Mandatory_p2,Mandatory_p3,Mandatory_p4,Mandatory_p5","Erah Esport_p1,Erah Esport_p2,Erah Esport_p3,Erah Esport_p4,Erah Esport_p5",243.3,196.2,1.25,0.8
2026-01-24,EDward Gaming,TYLOO,EDward Gaming,Bind,AMERICAS,1,"EDward Gaming_p1,EDward Gaming_p2,EDward Gaming_p3,EDward Gaming_p4,EDward Gaming_p5","TYLOO_p1,TYLOO_p2,TYLOO_p3,TYLOO_p4,TYLOO_p5",228.4,223.8,1.36,1.06
2026-01-24,EDward Gaming,TYLOO,EDward Gaming,Abyss,AMERICAS,1,"EDward Gaming_p1,EDward Gaming_p2,EDward Gaming_p3,EDward Gaming_p4,EDward Gaming_p5","TYLOO_p1,TYLOO_p2,TYLOO_p3,TYLOO_p4,TYLOO_p5",238.8,203.2,1.15,0.55
2026-01-24,DRX,FULL SENSE,FULL SENSE,Bind,PACIFIC,1,"DRX_p1,DRX_p2,DRX_p3,DRX_p4,DRX_p5","FULL SENSE_p1,FULL SENSE_p2,FULL SENSE_p3,FULL SENSE_p4,FULL SENSE_p5",268.4,211.9,1.0,1.24
2026-01-24,DRX,FULL SENSE,DRX,Lotus,PACIFIC,1,"DRX_p1,DRX_p2,DRX_p3,DRX_p4,DRX_p5","FULL SENSE_p1,FULL SENSE_p2,FULL SENSE_p3,FULL SENSE_p4,FULL SENSE_p5",237.9,175.9,1.36,0.95
2026-01-24,DRX,FULL SENSE,FULL SENSE,Icebox,PACIFIC,1,"DRX_p1,DRX_p2,DRX_p3,DRX_p4,DRX_p5","FULL SENSE_p1,FULL SENSE_p2,FULL SENSE_p3,FULL SENSE_p4,FULL SENSE_p5",208.9,201.1,0.8,1.25
